staining,sample_id,level,laterality,sex,nerve_diameter_um,n_fascicles,fascicle_index,fascicle_diameter_um
Massons_trichrome,P11-3,subdiaphragmatic,anterior,M,1448.8,31,27,147.01
Massons_trichrome,P11-3,subdiaphragmatic,anterior,M,1448.8,31,28,149.09
Massons_trichrome,P11-3,subdiaphragmatic,anterior,M,1448.8,31,29,91.01
Massons_trichrome,P11-3,subdiaphragmatic,anterior,M,1448.8,31,30,205.09
Massons_trichrome,P11-3,subdiaphragmatic,anterior,M,1448.8,31,31,94.66
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,1,94.26
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,2,168.75
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,3,235.85
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,4,131.07
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,5,97.01
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,6,138.39
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,7,138.32
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,8,187.24
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,9,209.9
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,10,78.83
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,11,116.11
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,12,127.64
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,13,111.3
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,14,59.04
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,15,92.06
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,16,188.27
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,17,200.81
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,18,136.11
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,19,213.53
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,20,181.41
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,21,204.32
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,22,276.66
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,23,109.8
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,24,114.34
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,25,153.13
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,26,179.77
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,27,175.92
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,28,149.91
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,29,73.81
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,30,163.66
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,31,99.71
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,32,186.92
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,33,149.14
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,34,202.3
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,35,143.63
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,36,97.12
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,37,158.13
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,38,103.76
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,39,94.91
Massons_trichrome,P12-3,subdiaphragmatic,anterior,M,1412.9,40,40,199.68
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,1,138.58
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,2,177.05
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,3,133.25
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,4,91.87
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,5,288.16
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,6,266.45
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,7,139.9
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,8,64.08
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,9,371.85
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,10,125.72
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,11,103.35
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,12,157.73
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,13,128.93
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,14,110.49
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,15,136.86
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,16,185.05
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,17,140.49
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,18,174.9
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,19,52.44
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,20,107.43
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,21,47.61
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,22,133.33
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,23,147.41
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,24,164.65
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,25,70.58
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,26,90.49
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,27,115.27
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,28,195.79
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,29,106.41
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,30,195.65
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,31,199.76
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,32,84.58
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,33,125.34
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,34,166.96
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,35,99.57
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,36,116.26
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,37,112.11
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,38,169.76
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,39,101.53
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,40,137.56
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,41,130.87
Massons_trichrome,P13-3,subdiaphragmatic,anterior,M,1468.3,42,42,104.61
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,1,197.99
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,2,139.0
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,3,168.8
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,4,69.41
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,5,115.76
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,6,144.7
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,7,305.96
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,8,175.29
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,9,216.54
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,10,170.8
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,11,212.24
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,12,177.89
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,13,245.99
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,14,67.82
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,15,211.79
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,16,55.91
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,17,63.07
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,18,104.3
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,19,130.01
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,20,92.53
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,21,128.02
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,22,164.86
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,23,160.17
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,24,155.44
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,25,83.77
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,26,160.5
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,27,388.25
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,28,167.71
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,29,170.0
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,30,296.32
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,31,202.31
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,32,99.51
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,33,165.71
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,34,70.4
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,35,128.82
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,36,238.66
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,37,190.99
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,38,249.63
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,39,152.36
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,40,183.9
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,41,230.85
Massons_trichrome,P4-3,subdiaphragmatic,anterior,F,1859.1,42,42,201.82
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,1,173.74
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,2,292.77
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,3,56.72
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,4,126.31
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,5,226.49
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,6,99.99
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,7,80.9
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,8,114.88
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,9,76.77
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,10,165.15
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,11,164.31
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,12,125.34
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,13,176.52
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,14,149.17
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,15,206.36
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,16,216.72
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,17,172.27
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,18,146.61
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,19,57.89
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,20,109.31
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,21,152.28
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,22,95.88
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,23,145.5
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,24,166.38
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,25,171.44
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,26,131.55
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,27,84.57
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,28,67.95
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,29,255.11
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,30,151.09
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,31,145.67
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,32,148.05
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,33,141.91
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,34,113.79
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,35,87.49
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,36,115.52
Massons_trichrome,P5-3,subdiaphragmatic,anterior,F,1770.1,37,37,160.83
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,1,199.76
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,2,135.67
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,3,95.21
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,4,238.09
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,5,213.78
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,6,67.05
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,7,209.98
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,8,182.67
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,9,84.15
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,10,237.76
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,11,229.64
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,12,267.57
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,13,126.23
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,14,199.23
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,15,142.13
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,16,64.3
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,17,221.7
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,18,159.83
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,19,132.21
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,20,205.26
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,21,229.64
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,22,238.62
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,23,106.94
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,24,199.39
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,25,72.74
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,26,254.24
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,27,227.75
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,28,176.02
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,29,216.73
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,30,175.18
Massons_trichrome,P8-1,subdiaphragmatic,anterior,F,1765.6,31,31,63.65
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,1,150.6
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,2,179.22
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,3,97.39
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,4,153.8
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,5,150.09
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,6,285.3
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,7,193.07
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,8,288.91
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,9,177.77
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,10,81.97
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,11,218.47
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,12,221.12
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,13,132.61
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,14,154.34
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,15,190.86
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,16,224.2
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,17,194.15
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,18,196.85
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,19,134.04
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,20,197.02
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,21,255.89
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,22,230.55
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,23,130.6
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,24,144.12
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,25,147.39
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,26,149.4
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,27,171.86
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,28,279.91
Massons_trichrome,P10-1,subdiaphragmatic,anterior,F,1731.9,29,29,217.2
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,1,165.22
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,2,210.18
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,3,120.95
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,4,165.99
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,5,178.94
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,6,117.2
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,7,132.89
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,8,184.41
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,9,179.29
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,10,117.52
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,11,178.76
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,12,185.95
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,13,210.78
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,14,143.15
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,15,143.59
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,16,174.67
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,17,103.86
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,18,98.89
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,19,157.76
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,20,97.16
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,21,61.82
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,22,135.62
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,23,54.79
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,24,162.44
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,25,85.14
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,26,55.03
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,27,173.43
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,28,223.54
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,29,112.79
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,30,74.24
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,31,142.81
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,32,173.35
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,33,150.72
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,34,79.22
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,35,114.58
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,36,126.01
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,37,231.86
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,38,144.57
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,39,148.79
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,40,95.23
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,41,255.02
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,42,110.85
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,43,120.99
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,44,236.38
Massons_trichrome,P14-3,subdiaphragmatic,anterior,F,1674.8,45,45,102.7
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,1,81.58
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,2,66.46
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,3,199.95
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,4,229.15
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,5,200.08
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,6,215.7
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,7,250.38
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,8,169.98
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,9,168.91
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,10,184.22
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,11,197.47
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,12,205.67
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,13,153.08
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,14,113.02
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,15,173.13
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,16,107.5
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,17,200.77
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,18,208.68
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,19,235.75
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,20,181.43
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,21,233.47
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,22,115.51
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,23,163.69
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,24,176.75
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,25,291.41
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,26,193.27
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,27,181.67
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,28,138.41
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,29,304.53
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,30,98.82
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,31,239.86
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,32,210.42
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,33,219.99
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,34,245.43
Massons_trichrome,P15-3,subdiaphragmatic,anterior,F,1614.8,35,35,117.63
Massons_trichrome,R16-3,cervical,left,M,293.8,1,1,278.39
Massons_trichrome,R17-3,cervical,left,M,265.5,1,1,251.09
Massons_trichrome,R20-3,cervical,left,M,275.0,1,1,263.5
Massons_trichrome,R23-3,cervical,left,M,294.8,1,1,284.4
Massons_trichrome,R25-3,cervical,left,M,268.9,1,1,255.22
Massons_trichrome,R21-3,cervical,left,F,243.2,1,1,231.68
Massons_trichrome,R22-3,cervical,left,F,245.2,1,1,226.86
Massons_trichrome,R24-3,cervical,left,F,228.1,1,1,216.68
Massons_trichrome,R18-1,cervical,left,F,236.7,1,1,223.64
Massons_trichrome,R16-1,subdiaphragmatic,anterior,M,215.7,2,1,128.93
Massons_trichrome,R16-1,subdiaphragmatic,anterior,M,215.7,2,2,32.12
Massons_trichrome,R17-1,subdiaphragmatic,anterior,M,126.9,1,1,116.8
Massons_trichrome,R25-1,subdiaphragmatic,anterior,M,154.7,1,1,149.14
Massons_trichrome,R23-1,subdiaphragmatic,anterior,M,321.2,2,1,140.9
Massons_trichrome,R23-1,subdiaphragmatic,anterior,M,321.2,2,2,146.24
Massons_trichrome,R20-1,subdiaphragmatic,anterior,M,128.2,1,1,120.79
Massons_trichrome,R21-1,subdiaphragmatic,anterior,F,146.6,1,1,134.09
Massons_trichrome,R26-1,subdiaphragmatic,anterior,F,137.1,1,1,128.92
Massons_trichrome,R24-1,subdiaphragmatic,anterior,F,132.4,1,1,125.04
Massons_trichrome,R22-1,subdiaphragmatic,anterior,F,219.6,3,1,39.15
